log_time,frame,PersistentLevel,X,Y,Z,FPS,FPSMs,GameThread,RenderThread,GPUFrame,RHIThreadTime,ActorName,ElapsedTime
2026.07.31-05.09.20:679,165,PL_SampleFPS,0.000000,0.000000,0.000000,61.773499,16.188171,12.201014,10.622323,15.745851,7.357814,,51.839705
2026.07.31-05.09.20:727,168,PL_SampleFPS,0.000000,0.000000,0.000000,62.326164,16.044626,11.428668,10.616549,15.877355,7.814550,,51.888343
2026.07.31-05.09.20:760,170,PL_SampleFPS,0.000000,0.000000,0.000000,59.723473,16.743835,13.573147,10.055252,15.464881,6.854249,,51.921234
2026.07.31-05.09.20:794,172,PL_SampleFPS,0.000000,0.000000,0.000000,59.171318,16.900080,13.826532,9.968652,15.223683,6.841420,,51.954490
2026.07.31-05.09.20:844,175,PL_SampleFPS,0.000000,0.000000,0.000000,58.880898,16.983437,13.705292,9.543348,15.607290,6.826025,,52.004976
2026.07.31-05.09.20:877,177,PL_SampleFPS,0.000000,0.000000,0.000000,59.385860,16.839025,13.458321,9.501010,15.592536,6.668220,,52.038430
2026.07.31-05.09.20:927,180,PL_SampleFPS,0.000000,0.000000,0.000000,60.738213,16.464100,11.457535,11.105360,15.487974,7.806211,,52.088020
2026.07.31-05.09.20:960,182,PL_SampleFPS,0.000000,0.000000,0.000000,59.566093,16.788074,12.199089,10.465801,15.359036,6.867721,,52.121331
2026.07.31-05.09.20:994,184,PL_SampleFPS,0.000000,0.000000,0.000000,58.237503,17.171066,13.917623,9.420183,15.210212,6.707992,,52.154595
2026.07.31-05.09.21:044,187,PL_SampleFPS,0.000000,0.000000,0.000000,61.292213,16.315287,11.290107,10.167511,15.830526,7.669575,,52.205116
2026.07.31-05.09.21:077,189,PL_SampleFPS,0.000000,0.000000,0.000000,58.936817,16.967323,12.801442,10.285544,15.534802,7.455961,,52.238371
2026.07.31-05.09.21:127,192,PL_SampleFPS,0.000000,0.000000,0.000000,60.087952,16.642271,11.604434,10.913556,15.493748,6.921606,,52.288261
2026.07.31-05.09.21:161,194,PL_SampleFPS,0.000000,0.000000,0.000000,60.613972,16.497847,11.474213,11.124604,15.421260,7.633010,,52.321564
2026.07.31-05.09.21:194,196,PL_SampleFPS,0.000000,0.000000,0.000000,60.496449,16.529896,11.161169,10.719829,15.544425,7.572070,,52.355036
2026.07.31-05.09.21:228,198,PL_SampleFPS,0.000000,0.000000,0.000000,58.145233,17.198315,13.249839,10.402936,15.484125,7.509846,,52.388505
2026.07.31-05.09.21:278,201,PL_SampleFPS,0.000000,0.000000,0.000000,60.612682,16.498198,11.771861,10.851974,15.858110,7.096089,,52.438848
2026.07.31-05.09.21:311,203,PL_SampleFPS,0.000000,0.000000,0.000000,59.958851,16.678104,12.009851,10.615909,15.736870,7.560523,,52.472158
2026.07.31-05.09.21:361,206,PL_SampleFPS,0.000000,0.000000,0.000000,58.394169,17.124998,13.422398,9.862165,15.460390,6.645768,,52.521941
2026.07.31-05.09.21:411,209,PL_SampleFPS,0.000000,0.000000,0.000000,60.952339,16.406261,11.574925,10.454254,15.846563,7.458527,,52.571720
2026.07.31-05.09.21:444,211,PL_SampleFPS,0.000000,0.000000,0.000000,60.876434,16.426718,11.288182,10.001367,15.926749,6.675917,,52.605338
2026.07.31-05.09.21:494,214,PL_SampleFPS,0.000000,0.000000,0.000000,60.254108,16.596378,11.835368,10.165586,15.820904,6.833722,,52.655229
2026.07.31-05.09.21:528,216,PL_SampleFPS,0.000000,0.000000,0.000000,59.876736,16.700977,11.942495,9.998801,15.758680,6.665654,,52.688593
2026.07.31-05.09.21:561,218,PL_SampleFPS,0.000000,0.000000,0.000000,60.153591,16.624111,11.812916,9.992386,15.835017,6.935718,,52.721931
2026.07.31-05.09.21:594,220,PL_SampleFPS,0.000000,0.000000,0.000000,59.954041,16.679443,11.478703,9.519613,15.928032,7.300081,,52.755162
2026.07.31-05.09.21:628,222,PL_SampleFPS,0.000000,0.000000,0.000000,57.652191,17.345394,13.923396,9.828808,15.892751,6.740707,,52.788791
2026.07.31-05.09.21:661,224,PL_SampleFPS,0.000000,0.000000,0.000000,58.638016,17.053783,13.483338,9.416334,16.269943,6.800365,,52.822131
2026.07.31-05.09.21:711,227,PL_SampleFPS,0.000000,0.000000,0.000000,61.367130,16.295368,11.646131,10.966158,16.474575,7.325740,,52.872291
2026.07.31-05.09.21:744,229,PL_SampleFPS,0.000000,0.000000,0.000000,60.627396,16.494194,11.291390,9.882051,16.260321,6.728519,,52.905329
2026.07.31-05.09.21:778,231,PL_SampleFPS,0.000000,0.000000,0.000000,58.047386,17.227304,13.745706,9.282265,16.127533,6.521320,,52.938829
2026.07.31-05.09.21:828,234,PL_SampleFPS,0.000000,0.000000,0.000000,60.791935,16.449551,11.110492,9.647910,16.001162,6.865797,,52.988835
2026.07.31-05.09.21:861,236,PL_SampleFPS,0.000000,0.000000,0.000000,59.622837,16.772097,11.651262,10.605003,16.021688,7.430302,,53.022407
2026.07.31-05.09.21:912,239,PL_SampleFPS,0.000000,0.000000,0.000000,57.312214,17.448288,14.094672,9.576063,15.934446,6.883758,,53.072695
2026.07.31-05.09.21:961,242,PL_SampleFPS,0.000000,0.000000,0.000000,60.092979,16.640879,11.435724,10.404860,16.002443,7.609276,,53.122397
2026.07.31-05.09.21:995,244,PL_SampleFPS,0.000000,0.000000,0.000000,58.719330,17.030167,12.726388,10.229735,16.021048,7.179482,,53.155673
2026.07.31-05.09.22:045,247,PL_SampleFPS,0.000000,0.000000,0.000000,60.956734,16.405079,11.686543,9.902578,16.132666,6.571355,,53.206142
2026.07.31-05.09.22:079,249,PL_SampleFPS,0.000000,0.000000,0.000000,61.074188,16.373529,11.586473,10.975139,16.480349,7.125597,,53.239685
2026.07.31-05.09.22:112,251,PL_SampleFPS,0.000000,0.000000,0.000000,60.293858,16.585438,11.751333,10.143776,16.527178,7.177557,,53.273306
2026.07.31-05.09.22:147,253,PL_SampleFPS,0.000000,0.000000,0.000000,57.926357,17.263298,12.829667,10.052044,16.882559,6.540565,,53.307815
2026.07.31-05.09.22:181,255,PL_SampleFPS,0.000000,0.000000,0.000000,57.283001,17.457186,13.759818,10.542779,16.488047,7.520751,,53.341657
2026.07.31-05.09.22:215,257,PL_SampleFPS,0.000000,0.000000,0.000000,57.454544,17.405064,13.899020,9.761453,16.196814,6.836930,,53.375506
2026.07.31-05.09.22:248,259,PL_SampleFPS,0.000000,0.000000,0.000000,58.101822,17.211164,13.855399,10.334938,16.428389,7.289817,,53.408839
2026.07.31-05.09.22:282,261,PL_SampleFPS,0.000000,0.000000,0.000000,57.881977,17.276535,13.802156,10.399728,16.209002,7.334079,,53.442941
2026.07.31-05.09.22:332,264,PL_SampleFPS,0.000000,0.000000,0.000000,57.512466,17.387535,13.804722,10.238074,16.403372,9.159740,,53.492824
2026.07.31-05.09.22:383,267,PL_SampleFPS,0.000000,0.000000,0.000000,60.652439,16.487383,11.510136,10.767940,16.189116,7.480338,,53.543540
2026.07.31-05.09.22:416,269,PL_SampleFPS,0.000000,0.000000,0.000000,60.996880,16.394281,11.522965,10.106570,16.321903,7.160237,,53.576666
2026.07.31-05.09.22:449,271,PL_SampleFPS,0.000000,0.000000,0.000000,60.375149,16.563107,11.664734,10.310562,16.498953,6.876702,,53.610381
2026.07.31-05.09.22:483,273,PL_SampleFPS,0.000000,0.000000,0.000000,59.078579,16.926609,12.959888,9.692814,16.298809,7.112126,,53.643538
2026.07.31-05.09.22:533,276,PL_SampleFPS,0.000000,0.000000,0.000000,59.534863,16.796881,12.120187,10.745488,16.422615,7.629162,,53.694364
2026.07.31-05.09.22:567,278,PL_SampleFPS,0.000000,0.000000,0.000000,58.481770,17.099346,13.682199,10.196378,16.468801,6.730443,,53.728225
2026.07.31-05.09.22:618,281,PL_SampleFPS,0.000000,0.000000,0.000000,60.237999,16.600817,11.752617,10.111061,16.687548,6.500793,,53.778621
2026.07.31-05.09.22:651,283,PL_SampleFPS,0.000000,0.000000,0.000000,60.343384,16.571825,11.242638,9.489464,16.632381,6.674634,,53.812474
2026.07.31-05.09.22:685,285,PL_SampleFPS,0.000000,0.000000,0.000000,60.245171,16.598841,11.782766,10.576137,16.644569,7.439282,,53.846364
2026.07.31-05.09.22:719,287,PL_SampleFPS,0.000000,0.000000,0.000000,59.708820,16.747944,11.581341,10.195095,16.845352,7.271855,,53.880395
2026.07.31-05.09.22:754,289,PL_SampleFPS,0.000000,0.000000,0.000000,59.560463,16.789661,11.588397,12.028455,16.726038,6.987678,,53.914750
2026.07.31-05.09.22:788,291,PL_SampleFPS,0.000000,0.000000,0.000000,55.557945,17.999226,15.690042,10.492102,16.285337,6.966509,,53.948769
2026.07.31-05.09.22:837,294,PL_SampleFPS,0.000000,0.000000,0.000000,58.680634,17.041397,13.751479,9.539499,16.073008,6.738141,,53.997604
2026.07.31-05.09.22:887,297,PL_SampleFPS,0.000000,0.000000,0.000000,61.056320,16.378321,11.310635,11.086757,16.171154,6.990886,,54.047695
2026.07.31-05.09.22:920,299,PL_SampleFPS,0.000000,0.000000,0.000000,60.866589,16.429375,11.800728,11.281126,16.265451,7.724742,,54.080644
2026.07.31-05.09.22:969,302,PL_SampleFPS,0.000000,0.000000,0.000000,58.704868,17.034363,13.585335,9.681909,16.065310,6.680408,,54.130019
2026.07.31-05.09.23:019,305,PL_SampleFPS,0.000000,0.000000,0.000000,60.948193,16.407377,11.370293,10.463235,16.688831,6.359666,,54.180157
2026.07.31-05.09.23:052,307,PL_SampleFPS,0.000000,0.000000,0.000000,60.434811,16.546755,11.522965,10.692886,16.261602,7.054392,,54.213386
2026.07.31-05.09.23:086,309,PL_SampleFPS,0.000000,0.000000,0.000000,59.896362,16.695505,11.832802,10.605003,16.201944,7.196160,,54.246764
2026.07.31-05.09.23:136,312,PL_SampleFPS,0.000000,0.000000,0.000000,59.825191,16.715366,11.841142,10.409992,16.284056,7.127522,,54.296930
2026.07.31-05.09.23:187,315,PL_SampleFPS,0.000000,0.000000,0.000000,55.950085,17.873074,15.241003,9.619043,16.666380,6.896588,,54.347761
2026.07.31-05.09.23:237,318,PL_SampleFPS,0.000000,0.000000,0.000000,60.592697,16.503639,11.762239,11.156678,16.348204,7.206424,,54.397596
2026.07.31-05.09.23:270,320,PL_SampleFPS,0.000000,0.000000,0.000000,57.494438,17.392986,13.634728,9.774923,16.384768,6.827949,,54.431319
2026.07.31-05.09.23:321,323,PL_SampleFPS,0.000000,0.000000,0.000000,59.508583,16.804298,11.969438,9.777490,16.591326,6.944057,,54.481698
2026.07.31-05.09.23:355,325,PL_SampleFPS,0.000000,0.000000,0.000000,58.166576,17.192003,12.884835,9.810205,16.417484,6.882475,,54.515554
2026.07.31-05.09.23:388,327,PL_SampleFPS,0.000000,0.000000,0.000000,57.996773,17.242338,13.997167,10.016121,16.341146,7.404001,,54.548899
2026.07.31-05.09.23:438,330,PL_SampleFPS,0.000000,0.000000,0.000000,58.356087,17.136173,13.914415,10.606286,16.353977,6.894663,,54.599316
2026.07.31-05.09.23:472,332,PL_SampleFPS,0.000000,0.000000,0.000000,56.870697,17.583748,15.693891,9.654966,16.378353,6.907493,,54.632878
2026.07.31-05.09.23:522,335,PL_SampleFPS,0.000000,0.000000,0.000000,61.954590,16.140854,11.675638,11.312559,16.452124,7.666368,,54.683334
2026.07.31-05.09.23:555,337,PL_SampleFPS,0.000000,0.000000,0.000000,59.552742,16.791838,13.385192,9.693455,16.253906,6.911983,,54.716182
2026.07.31-05.09.23:605,340,PL_SampleFPS,0.000000,0.000000,0.000000,59.625706,16.771290,13.353759,9.285472,16.307791,6.570714,,54.765502
2026.07.31-05.09.23:654,343,PL_SampleFPS,0.000000,0.000000,0.000000,62.589130,15.977215,10.902010,10.034724,16.145494,7.002432,,54.814892
2026.07.31-05.09.23:687,345,PL_SampleFPS,0.000000,0.000000,0.000000,61.825520,16.174551,11.759031,10.369578,16.627890,7.918470,,54.848480
2026.07.31-05.09.23:722,347,PL_SampleFPS,0.000000,0.000000,0.000000,58.756359,17.019434,13.584693,9.850618,16.590685,7.287892,,54.882497
2026.07.31-05.09.23:771,350,PL_SampleFPS,0.000000,0.000000,0.000000,60.567078,16.510620,11.274070,9.620326,16.032593,6.479623,,54.932168
2026.07.31-05.09.23:804,352,PL_SampleFPS,0.000000,0.000000,0.000000,58.502323,17.093338,14.065165,10.190604,16.159607,7.290458,,54.965414
2026.07.31-05.09.23:854,355,PL_SampleFPS,0.000000,0.000000,0.000000,61.324192,16.306778,11.811633,11.235581,16.294960,7.618898,,55.015274
2026.07.31-05.09.23:888,357,PL_SampleFPS,0.000000,0.000000,0.000000,60.611126,16.498621,11.385688,10.611418,16.201303,7.171143,,55.049007
2026.07.31-05.09.23:922,359,PL_SampleFPS,0.000000,0.000000,0.000000,60.619850,16.496246,11.291390,10.708282,16.449558,7.704215,,55.082782
2026.07.31-05.09.23:955,361,PL_SampleFPS,0.000000,0.000000,0.000000,59.970409,16.674891,11.654469,10.257318,16.336016,6.831156,,55.116355
2026.07.31-05.09.24:005,364,PL_SampleFPS,0.000000,0.000000,0.000000,57.678082,17.337608,13.752120,10.872501,16.176287,7.355890,,55.166074
2026.07.31-05.09.24:056,367,PL_SampleFPS,0.000000,0.000000,0.000000,58.931152,16.968954,14.094672,10.454254,16.455332,7.029375,,55.216553
2026.07.31-05.09.24:106,370,PL_SampleFPS,0.000000,0.000000,0.000000,58.300720,17.152447,13.671293,9.730661,16.478424,6.512980,,55.266909
2026.07.31-05.09.24:157,373,PL_SampleFPS,0.000000,0.000000,0.000000,58.438713,17.111944,13.628956,10.098231,16.830599,7.199368,,55.317561
2026.07.31-05.09.24:191,375,PL_SampleFPS,0.000000,0.000000,0.000000,58.582504,17.069942,13.559033,10.122607,16.421333,6.838854,,55.351550
2026.07.31-05.09.24:224,377,PL_SampleFPS,0.000000,0.000000,0.000000,58.614315,17.060678,14.229383,9.738358,16.754904,6.824100,,55.385383
2026.07.31-05.09.24:276,380,PL_SampleFPS,0.000000,0.000000,0.000000,57.772068,17.309402,13.967017,10.925103,16.860107,7.965299,,55.436846
2026.07.31-05.09.24:326,383,PL_SampleFPS,0.000000,0.000000,0.000000,60.249153,16.597744,11.624320,11.825105,15.958823,8.184687,,55.487231
2026.07.31-05.09.24:359,385,PL_SampleFPS,0.000000,0.000000,0.000000,59.883610,16.699060,11.497948,11.410706,16.226963,6.932511,,55.520386
2026.07.31-05.09.24:392,387,PL_SampleFPS,0.000000,0.000000,0.000000,58.919575,16.972288,13.745064,10.493384,15.868374,7.619539,,55.553102
2026.07.31-05.09.24:441,390,PL_SampleFPS,0.000000,0.000000,0.000000,59.196133,16.892996,13.767516,10.658246,15.631666,7.561806,,55.602034
2026.07.31-05.09.24:490,393,PL_SampleFPS,0.000000,0.000000,0.000000,60.075890,16.645613,13.897737,10.097589,16.002443,7.643274,,55.650943
2026.07.31-05.09.24:539,396,PL_SampleFPS,0.000000,0.000000,0.000000,63.260635,15.807619,11.315125,9.824959,15.875430,6.928662,,55.699601
2026.07.31-05.09.24:587,399,PL_SampleFPS,0.000000,0.000000,0.000000,60.509281,16.526390,13.499376,9.238644,16.006935,6.532866,,55.748368
2026.07.31-05.09.24:636,402,PL_SampleFPS,0.000000,0.000000,0.000000,62.357410,16.036587,11.504363,10.146342,15.915844,6.507849,,55.797031
2026.07.31-05.09.24:669,404,PL_SampleFPS,0.000000,0.000000,0.000000,61.465557,16.269274,11.504363,11.012986,16.000519,7.421962,,55.829992
2026.07.31-05.09.24:718,407,PL_SampleFPS,0.000000,0.000000,0.000000,61.742619,16.196268,11.113058,10.438217,16.166664,6.845269,,55.879358
2026.07.31-05.09.24:751,409,PL_SampleFPS,0.000000,0.000000,0.000000,60.846512,16.434795,11.857179,9.792885,16.215416,6.988961,,55.912421
2026.07.31-05.09.24:784,411,PL_SampleFPS,0.000000,0.000000,0.000000,60.647663,16.488682,12.149054,11.138717,16.062744,7.171143,,55.944944
2026.07.31-05.09.24:817,413,PL_SampleFPS,0.000000,0.000000,0.000000,59.081749,16.925701,13.555185,9.642777,16.031952,6.477699,,55.977972
2026.07.31-05.09.24:867,416,PL_SampleFPS,0.000000,0.000000,0.000000,61.214409,16.336023,11.551832,10.261168,16.370014,7.760666,,56.027699
2026.07.31-05.09.24:900,418,PL_SampleFPS,0.000000,0.000000,0.000000,60.817200,16.442717,11.489609,10.176492,16.355259,6.911983,,56.061188
2026.07.31-05.09.24:933,420,PL_SampleFPS,0.000000,0.000000,0.000000,58.773010,17.014612,12.968227,9.381694,16.343714,7.119182,,56.094433
2026.07.31-05.09.24:983,423,PL_SampleFPS,0.000000,0.000000,0.000000,60.567783,16.510427,12.063094,10.272073,16.158325,7.140351,,56.143739
2026.07.31-05.09.25:033,426,PL_SampleFPS,0.000000,0.000000,0.000000,60.690193,16.477127,11.442139,10.682622,16.180777,6.480265,,56.193771
2026.07.31-05.09.25:066,428,PL_SampleFPS,0.000000,0.000000,0.000000,58.703445,17.034775,13.626390,10.015480,16.288546,7.096089,,56.227236
2026.07.31-05.09.25:115,431,PL_SampleFPS,0.000000,0.000000,0.000000,60.865627,16.429634,11.339501,9.988538,16.162174,6.690671,,56.276405
2026.07.31-05.09.25:149,433,PL_SampleFPS,0.000000,0.000000,0.000000,59.000771,16.948931,13.701443,9.207211,16.172438,6.863872,,56.309534
2026.07.31-05.09.25:198,436,PL_SampleFPS,0.000000,0.000000,0.000000,61.599926,16.233786,10.990535,9.583120,15.678494,6.618825,,56.358805
2026.07.31-05.09.25:232,438,PL_SampleFPS,0.000000,0.000000,0.000000,59.954075,16.679434,11.705789,11.161169,15.768944,6.709274,,56.392539
2026.07.31-05.09.25:282,441,PL_SampleFPS,0.000000,0.000000,0.000000,60.757061,16.458992,11.517834,9.232228,16.947350,6.657314,,56.442825
2026.07.31-05.09.25:316,443,PL_SampleFPS,0.000000,0.000000,0.000000,59.637589,16.767948,11.555039,10.961026,16.711924,7.255177,,56.477006
2026.07.31-05.09.25:350,445,PL_SampleFPS,0.000000,0.000000,0.000000,59.599258,16.778732,11.916195,10.556251,16.173079,7.316118,,56.510656
2026.07.31-05.09.25:399,448,PL_SampleFPS,0.000000,0.000000,0.000000,60.295284,16.585045,11.893743,10.569079,16.087761,7.244272,,56.559979
2026.07.31-05.09.25:432,450,PL_SampleFPS,0.000000,0.000000,0.000000,60.803932,16.446304,11.209280,9.949407,16.258396,6.773423,,56.593340
2026.07.31-05.09.25:466,452,PL_SampleFPS,0.000000,0.000000,0.000000,57.788715,17.304417,14.414773,9.785187,16.387976,6.962019,,56.627011
2026.07.31-05.09.25:515,455,PL_SampleFPS,0.000000,0.000000,0.000000,59.132923,16.911053,13.399304,9.164873,15.672722,6.730443,,56.676232
2026.07.31-05.09.25:565,458,PL_SampleFPS,0.000000,0.000000,0.000000,61.442413,16.275402,11.297805,10.596663,15.907504,7.865869,,56.725759
2026.07.31-05.09.25:598,460,PL_SampleFPS,0.000000,0.000000,0.000000,59.135418,16.910339,13.528243,9.255963,15.312208,6.913266,,56.759184
2026.07.31-05.09.25:649,463,PL_SampleFPS,0.000000,0.000000,0.000000,61.540592,16.249437,11.212487,10.177134,15.483484,7.171784,,56.809534
2026.07.31-05.09.25:682,465,PL_SampleFPS,0.000000,0.000000,0.000000,60.744587,16.462372,11.612773,9.554254,15.688117,6.707350,,56.842899
2026.07.31-05.09.25:717,467,PL_SampleFPS,0.000000,0.000000,0.000000,55.395531,18.051998,18.205938,10.586400,15.571367,7.414906,,56.878152
2026.07.31-05.09.25:765,470,PL_SampleFPS,0.000000,0.000000,0.000000,61.846645,16.169025,11.122680,9.681267,15.951125,6.480906,,56.926060
2026.07.31-05.09.25:799,472,PL_SampleFPS,0.000000,0.000000,0.000000,58.661228,17.047035,13.625748,9.817262,15.573933,6.919040,,56.959481
2026.07.31-05.09.25:848,475,PL_SampleFPS,0.000000,0.000000,0.000000,61.515011,16.256195,10.986044,10.295808,15.812565,7.192953,,57.009479
2026.07.31-05.09.25:882,477,PL_SampleFPS,0.000000,0.000000,0.000000,60.930725,16.412081,11.188111,9.645344,15.514276,6.990244,,57.042863
2026.07.31-05.09.25:915,479,PL_SampleFPS,0.000000,0.000000,0.000000,58.714111,17.031681,13.870794,9.200796,15.756114,6.797158,,57.076366
2026.07.31-05.09.25:949,481,PL_SampleFPS,0.000000,0.000000,0.000000,59.153133,16.905275,13.694386,10.036007,16.029387,6.747122,,57.109795
2026.07.31-05.09.25:982,483,PL_SampleFPS,0.000000,0.000000,0.000000,59.828617,16.714409,12.877778,9.726171,15.872223,7.355890,,57.142981
2026.07.31-05.09.26:032,486,PL_SampleFPS,0.000000,0.000000,0.000000,59.425419,16.827816,13.834871,10.143135,15.985124,7.132654,,57.193276
2026.07.31-05.09.26:066,488,PL_SampleFPS,0.000000,0.000000,0.000000,59.645447,16.765739,13.729027,9.481766,16.293036,7.725384,,57.226707
2026.07.31-05.09.26:116,491,PL_SampleFPS,0.000000,0.000000,0.000000,59.671623,16.758385,13.281272,9.704360,16.045424,7.330872,,57.276520
2026.07.31-05.09.26:149,493,PL_SampleFPS,0.000000,0.000000,0.000000,59.474831,16.813835,13.170937,9.581196,15.628459,6.929945,,57.310382
2026.07.31-05.09.26:182,495,PL_SampleFPS,0.000000,0.000000,0.000000,60.112164,16.635569,13.063808,10.399087,15.611780,7.320608,,57.343253
2026.07.31-05.09.26:234,498,PL_SampleFPS,0.000000,0.000000,0.000000,56.595978,17.669100,16.629814,9.566442,15.783056,6.536716,,57.394516
2026.07.31-05.09.26:283,501,PL_SampleFPS,0.000000,0.000000,0.000000,58.617584,17.059727,14.140218,9.216191,15.511709,6.989603,,57.443757
2026.07.31-05.09.26:316,503,PL_SampleFPS,0.000000,0.000000,0.000000,58.963619,16.959610,13.821401,10.019329,15.709286,6.974849,,57.476891
2026.07.31-05.09.26:366,506,PL_SampleFPS,0.000000,0.000000,0.000000,58.968807,16.958118,13.104863,9.339997,16.087761,6.777913,,57.526761
2026.07.31-05.09.26:416,509,PL_SampleFPS,0.000000,0.000000,0.000000,59.546867,16.793495,13.643709,9.882051,15.933164,7.077486,,57.577221
2026.07.31-05.09.26:450,511,PL_SampleFPS,0.000000,0.000000,0.000000,59.298515,16.863829,13.127957,9.478559,16.078138,6.640636,,57.610943
2026.07.31-05.09.26:499,514,PL_SampleFPS,0.000000,0.000000,0.000000,60.307083,16.581800,11.433800,10.275281,15.776642,7.339853,,57.660305
2026.07.31-05.09.26:534,516,PL_SampleFPS,0.000000,0.000000,0.000000,60.935055,16.410915,11.469081,10.656322,16.822901,7.149332,,57.694538
2026.07.31-05.09.26:567,518,PL_SampleFPS,0.000000,0.000000,0.000000,57.948780,17.256618,13.598805,9.962236,16.015274,6.851684,,57.727775
2026.07.31-05.09.26:617,521,PL_SampleFPS,0.000000,0.000000,0.000000,59.147686,16.906832,13.354401,9.243134,16.251339,6.864513,,57.777550
2026.07.31-05.09.26:666,524,PL_SampleFPS,0.000000,0.000000,0.000000,60.221561,16.605349,11.431233,10.409350,15.874147,7.182689,,57.826999
2026.07.31-05.09.26:716,527,PL_SampleFPS,0.000000,0.000000,0.000000,60.655556,16.486536,11.265731,9.318829,15.824112,6.849759,,57.877440
2026.07.31-05.09.26:750,529,PL_SampleFPS,0.000000,0.000000,0.000000,60.215866,16.606918,11.191319,10.621681,16.017199,6.799082,,57.910960
2026.07.31-05.09.26:800,532,PL_SampleFPS,0.000000,0.000000,0.000000,57.081738,17.518738,14.177423,9.871787,15.587404,7.335362,,57.960620
2026.07.31-05.09.26:850,535,PL_SampleFPS,0.000000,0.000000,0.000000,60.878780,16.426085,11.988041,10.606286,16.719622,7.321891,,58.010808
2026.07.31-05.09.26:884,537,PL_SampleFPS,0.000000,0.000000,0.000000,60.708084,16.472271,11.284975,9.975066,16.982630,7.443773,,58.044624
2026.07.31-05.09.26:918,539,PL_SampleFPS,0.000000,0.000000,0.000000,59.871429,16.702457,10.814768,10.055893,16.730528,7.194236,,58.078584
2026.07.31-05.09.26:952,541,PL_SampleFPS,0.000000,0.000000,0.000000,59.101795,16.919960,11.019402,9.919899,16.642645,6.599581,,58.112898
2026.07.31-05.09.26:987,543,PL_SampleFPS,0.000000,0.000000,0.000000,58.313675,17.148636,11.429951,9.506783,16.791468,6.958170,,58.147539
2026.07.31-05.09.27:020,545,PL_SampleFPS,0.000000,0.000000,0.000000,59.430866,16.826273,11.663450,10.046271,16.427748,7.257101,,58.180972
2026.07.31-05.09.27:054,547,PL_SampleFPS,0.000000,0.000000,0.000000,59.317474,16.858438,11.302937,10.121325,16.617626,6.593808,,58.214666
2026.07.31-05.09.27:088,549,PL_SampleFPS,0.000000,0.000000,0.000000,58.752640,17.020512,10.853257,9.829450,16.749130,6.378269,,58.249344
2026.07.31-05.09.27:123,551,PL_SampleFPS,0.000000,0.000000,0.000000,58.567520,17.074310,11.752617,10.482480,16.882559,7.215405,,58.283491
2026.07.31-05.09.27:157,553,PL_SampleFPS,0.000000,0.000000,0.000000,58.311718,17.149212,11.699373,9.600440,16.584911,7.099297,,58.317532
2026.07.31-05.09.27:207,556,PL_SampleFPS,0.000000,0.000000,0.000000,59.128403,16.912346,11.581982,11.221468,16.339865,6.749688,,58.367844
2026.07.31-05.09.27:240,558,PL_SampleFPS,0.000000,0.000000,0.000000,59.039494,16.937815,12.499945,10.497875,16.339222,7.216046,,58.401306
2026.07.31-05.09.27:274,560,PL_SampleFPS,0.000000,0.000000,0.000000,60.088291,16.642178,11.140000,10.549835,16.193605,7.828022,,58.434763
2026.07.31-05.09.27:307,562,PL_SampleFPS,0.000000,0.000000,0.000000,59.782845,16.727207,11.321540,10.588965,16.196814,6.895305,,58.467672
2026.07.31-05.09.27:357,565,PL_SampleFPS,0.000000,0.000000,0.000000,60.064678,16.648720,11.301012,9.543989,16.422615,6.866438,,58.518009
2026.07.31-05.09.27:391,567,PL_SampleFPS,0.000000,0.000000,0.000000,59.897305,16.695242,10.851333,9.703077,16.122402,6.613052,,58.551505
2026.07.31-05.09.27:424,569,PL_SampleFPS,0.000000,0.000000,0.000000,60.253452,16.596560,11.635225,10.272715,16.507933,7.369361,,58.584727
2026.07.31-05.09.27:457,571,PL_SampleFPS,0.000000,0.000000,0.000000,60.678539,16.480291,11.531946,9.290604,16.548346,6.665654,,58.618274
2026.07.31-05.09.27:491,573,PL_SampleFPS,0.000000,0.000000,0.000000,60.120068,16.633381,11.198375,10.315694,16.373863,7.212839,,58.652332
2026.07.31-05.09.27:525,575,PL_SampleFPS,0.000000,0.000000,0.000000,59.290855,16.866007,11.951476,9.847411,16.343071,6.546979,,58.685803
2026.07.31-05.09.27:575,578,PL_SampleFPS,0.000000,0.000000,0.000000,60.181454,16.616415,11.063663,9.860882,16.275717,6.958811,,58.736013
2026.07.31-05.09.27:608,580,PL_SampleFPS,0.000000,0.000000,0.000000,60.443428,16.544395,10.941782,9.596591,16.237869,6.726594,,58.769169
2026.07.31-05.09.27:642,582,PL_SampleFPS,0.000000,0.000000,0.000000,60.091133,16.641390,11.127171,10.218830,16.308432,7.067863,,58.802640
2026.07.31-05.09.27:675,584,PL_SampleFPS,0.000000,0.000000,0.000000,59.990646,16.669266,11.708996,9.456106,16.632381,6.505283,,58.836051
2026.07.31-05.09.27:724,587,PL_SampleFPS,0.000000,0.000000,0.000000,59.516953,16.801935,12.043209,10.209208,16.000519,6.622033,,58.885349
2026.07.31-05.09.27:774,590,PL_SampleFPS,0.000000,0.000000,0.000000,60.698025,16.475000,11.369010,9.359242,16.259678,6.654107,,58.934680
2026.07.31-05.09.27:823,593,PL_SampleFPS,0.000000,0.000000,0.000000,60.832428,16.438601,10.898803,9.654966,16.307791,6.729802,,58.984265
